ID,Age,Acceleration,Aggression,Agility,Balance,BallControl,Composure,Crossing,Dribbling,Finishing,Tackle,Overall
15513,24,66,30,52,63,61,49,58,61,62,,59
15529,19,65,29,59,62,57,49,31,56,59,,59
15540,19,84,46,80,79,64,52,52,68,58,,59
15556,23,74,46,66,71,57,58,40,56,58,,58
15560,21,79,47,70,67,57,47,46,59,53,,58
15565,20,76,31,69,70,59,44,41,64,60,,58
15570,18,62,38,67,76,62,56,54,64,61,,58
15575,18,71,43,59,76,57,44,36,59,59,,58
15577,18,70,31,62,68,60,51,35,58,62,,58
15587,19,68,42,61,66,57,58,51,52,58,,58
15591,20,67,40,56,64,56,49,36,53,60,,58
15593,19,65,33,66,70,52,43,33,58,61,,58
15596,22,68,31,53,63,57,44,25,57,63,,58
15602,32,55,54,58,59,55,61,52,56,52,,58
15608,19,68,54,76,83,54,50,58,66,61,,58
15612,18,89,58,71,63,55,45,48,60,60,,58
15624,22,60,42,56,68,54,50,44,57,61,,58
15639,17,59,32,54,70,57,53,40,57,65,,58
15642,20,66,30,69,67,52,45,36,48,61,,58
15644,23,68,33,67,68,55,46,43,52,62,,58
15653,20,80,29,76,77,57,56,50,57,56,,58
15679,20,72,47,63,62,54,48,29,50,62,,58
15704,27,64,34,76,76,56,44,38,53,63,,58
15706,24,52,67,46,39,49,52,27,46,61,,58
15710,29,54,38,48,62,48,49,45,60,68,,58
15713,19,70,31,58,61,54,52,30,60,60,,58
15714,21,46,62,33,32,56,53,24,41,60,,58
15715,21,73,44,67,63,55,53,43,50,61,,58
15717,28,70,62,67,69,47,52,38,50,64,,58
15720,20,62,31,51,73,54,47,37,57,64,,58
15721,20,62,62,70,69,58,64,35,55,59,,58
15722,19,59,29,58,82,58,48,31,57,60,,58
15730,23,66,35,54,53,55,48,35,55,66,,58
15732,31,58,34,52,72,54,53,30,57,64,,58
15737,18,69,32,72,74,58,48,31,66,63,,58
15738,23,80,27,71,70,48,52,50,49,62,,58
15761,30,62,61,61,51,55,50,52,57,58,,58
15762,20,73,30,58,73,59,57,33,51,63,,58
15763,28,60,30,61,61,47,59,51,50,58,,58
15764,18,86,38,73,81,64,53,45,66,54,,58
15765,24,61,43,79,67,55,48,55,59,57,,58
15777,19,77,26,57,55,50,57,23,52,61,,58
15778,19,51,42,65,52,55,54,39,58,61,,58
15782,21,79,55,71,68,61,45,37,58,59,,58
15785,17,65,28,62,64,64,45,44,54,60,,58
15792,19,87,42,90,83,56,51,50,55,43,,58
15802,21,70,70,62,60,54,56,33,54,63,,58
15818,22,40,62,32,34,58,45,42,52,57,,58
15836,19,81,44,66,63,60,49,44,58,62,,58
15837,16,75,36,70,86,55,59,46,52,60,,58
15840,25,65,37,64,61,54,58,49,52,60,,58
15845,25,62,67,57,66,54,54,38,49,57,,58
15860,18,59,29,51,72,56,47,35,55,67,,58
15863,22,67,69,58,59,58,55,57,59,63,,58
15884,21,86,32,61,63,49,52,37,54,58,,58
15887,18,78,29,71,77,57,48,29,58,60,,58
15905,19,69,38,68,67,58,46,41,61,64,,58
15907,18,68,41,68,74,64,50,61,66,58,,58
15911,19,72,27,75,71,57,52,55,60,55,,58
15918,28,72,42,72,65,55,51,42,52,62,,58
15924,21,79,45,79,77,55,52,35,61,54,,58
15937,24,67,26,72,66,60,58,62,62,56,,58
15953,26,68,56,63,51,60,45,46,60,55,,58
15967,26,63,52,63,70,59,60,51,63,58,,58
15968,16,63,67,68,59,57,48,42,58,59,,58
15970,23,78,53,65,65,56,49,45,53,60,,58
15972,21,67,30,59,55,51,52,34,56,59,,58
15976,21,64,29,57,58,66,54,60,68,68,,58
15977,18,65,58,69,59,60,50,35,54,58,,58
15983,20,75,54,72,71,58,59,55,58,57,,58
15991,22,76,36,62,58,58,55,48,63,58,,58
15993,32,72,55,80,83,63,64,52,60,55,,58
15995,33,76,48,69,53,57,63,43,59,58,,58
15997,29,70,54,61,63,61,55,50,51,51,,58
15998,23,65,65,74,78,60,53,31,51,61,,58
16000,21,75,50,53,50,57,53,27,52,54,,58
16001,20,56,30,50,64,51,54,25,55,62,,58
16003,29,60,35,58,70,54,55,45,56,59,,58
16008,20,57,43,70,58,56,55,32,53,61,,57
16014,23,65,35,68,67,55,48,31,62,60,,57
16023,21,75,52,62,64,55,50,40,57,54,,57
16034,20,57,53,51,43,53,53,26,50,56,,57
16038,20,69,53,41,33,58,57,41,48,53,,57
16055,18,65,51,65,68,61,57,48,60,55,,57
16057,18,73,41,56,68,52,46,33,60,64,,57
16060,20,75,49,73,69,60,54,40,64,51,,57
16065,18,74,32,60,78,60,47,49,63,56,,57
16069,22,73,44,49,68,52,48,34,48,54,,57
16072,17,59,35,60,62,54,55,35,55,61,,57
16074,19,65,33,64,63,52,40,30,48,63,,57
16080,24,72,32,66,78,57,49,54,59,51,,57
16082,24,79,47,74,56,44,55,32,51,66,,57
16085,20,53,45,52,48,58,45,26,56,57,,57
16087,23,69,47,76,71,56,45,27,58,57,,57
16094,23,83,31,71,73,58,58,54,62,57,,57
16101,32,43,82,40,46,51,49,19,45,49,,57
16105,25,42,27,49,48,51,49,25,45,59,,57
16111,22,73,32,63,68,55,43,48,58,57,,57
16113,19,78,33,70,61,57,49,31,58,54,,57
16124,17,66,41,62,73,63,53,46,60,51,,57
16125,19,73,63,81,77,54,47,44,51,59,,57
16126,32,42,59,47,34,54,60,36,54,57,,57
16129,24,82,22,84,84,63,58,61,66,59,,57
16130,23,58,72,54,51,50,47,33,43,60,,57
16139,18,68,54,57,66,54,49,42,53,54,,57
16141,20,77,38,70,68,55,43,51,57,58,,57
16144,19,66,35,58,64,49,46,31,47,57,,57
16145,17,62,34,67,49,55,56,31,57,59,,57
16153,19,68,46,68,67,55,52,38,51,56,,57
16159,27,49,60,47,47,57,52,30,53,56,,57
16162,28,80,31,84,74,53,45,49,49,58,,57
16177,19,63,54,61,54,60,52,39,54,58,,57
16178,17,74,31,61,72,54,54,43,51,59,,57
16184,21,71,30,60,61,49,42,30,62,64,,57
16186,23,59,38,57,66,54,42,33,44,60,,57
16187,23,62,52,50,55,55,51,35,53,59,,57
16197,27,55,27,54,52,49,45,31,58,62,,57
16199,19,83,36,69,61,54,49,38,52,54,,57
16205,18,73,33,57,63,52,49,32,46,58,,57
16208,18,74,31,63,72,58,45,31,60,58,,57
16212,25,78,43,74,71,63,53,36,66,55,,57
16227,18,69,33,74,70,54,42,32,51,60,,57
16236,18,74,37,72,67,50,43,49,63,38,,57
16242,19,79,43,77,75,52,52,47,54,57,,57
16244,22,34,74,33,34,55,45,34,45,55,,57
16255,18,61,32,56,69,53,54,32,57,57,,57
16257,23,72,27,56,67,54,43,28,52,49,,57
16259,24,61,35,62,72,61,55,42,58,58,,57
16263,19,76,50,64,66,52,47,60,57,53,,57
16265,21,81,34,73,78,50,44,33,44,59,,57
16275,19,59,45,60,67,58,56,50,59,45,,57
16277,19,63,45,58,70,60,55,38,59,56,,57
16281,23,58,67,59,74,44,40,32,65,57,,57
16285,19,77,48,69,68,60,45,44,58,54,,57
16286,20,76,31,69,62,59,50,45,58,54,,57
16289,28,44,67,62,49,56,44,24,57,58,,57
16291,20,86,34,82,83,50,43,32,56,59,,57
16294,18,75,31,84,81,60,61,31,57,58,,57
16302,20,66,28,63,74,63,47,33,65,57,,57
16303,25,41,47,45,47,57,53,33,52,59,,57
16307,21,77,34,73,81,56,46,50,63,51,,57
16319,18,65,32,58,72,54,50,29,54,64,,57
16322,19,79,32,56,54,49,47,31,50,58,,57
16326,19,74,33,59,68,49,41,32,56,63,,57
16344,19,67,67,65,77,56,44,30,43,56,,57
16351,26,84,45,70,74,52,60,53,56,51,,57
16354,20,59,40,65,66,56,52,26,43,58,,57
16355,17,52,32,51,65,52,52,38,54,62,,57
16357,19,73,31,66,68,55,51,30,55,59,,57
16364,19,56,32,59,63,49,52,39,51,62,,57
16365,18,77,26,76,71,57,41,26,56,60,,57
16370,25,80,27,65,76,56,50,30,59,60,,57
16371,19,89,45,64,66,51,47,42,59,55,,57
16373,22,58,60,57,62,58,47,25,56,58,,57
16378,27,56,33,53,60,63,47,30,59,58,,57
16396,19,68,26,57,57,58,49,49,53,62,,56
16403,19,58,56,61,55,50,51,24,48,59,,56
16407,30,77,27,71,80,53,43,27,62,57,,56
16413,19,67,47,53,72,63,48,43,42,57,,56
16414,20,53,33,51,54,51,50,31,49,63,,56
16422,17,76,22,67,82,61,42,45,60,59,,56
16425,20,65,30,61,55,53,50,34,44,61,,56
16426,18,76,32,72,61,53,50,29,48,64,,56
16439,21,78,45,74,82,54,46,56,59,54,,56
16443,25,64,28,57,60,55,50,50,57,56,,56
16444,19,60,58,48,48,49,48,26,43,59,,56
16447,19,73,32,75,82,51,46,51,57,58,,56
16448,17,64,35,67,63,57,36,53,60,58,,56
16454,35,34,72,64,69,58,65,65,55,57,,56
16455,19,71,27,64,57,50,41,58,58,57,,56
16458,20,53,31,59,55,50,50,32,48,62,,56
16465,22,84,41,76,70,56,57,47,58,54,,56
16468,18,62,40,68,71,61,60,47,63,46,,56
16481,19,68,29,59,64,58,48,30,52,60,,56
16482,19,74,51,71,71,55,45,45,61,59,,56
16488,19,72,33,62,71,53,49,29,55,56,,56
16493,20,57,28,45,75,55,49,37,57,60,,56
16498,20,91,51,77,56,47,47,39,57,59,,56
16506,23,67,60,52,51,49,51,30,50,52,,56
16511,19,75,38,71,65,59,54,32,63,58,,56
16518,18,51,28,57,57,57,53,26,40,60,,56
16519,22,58,31,58,65,55,46,33,46,55,,56
16536,23,56,36,52,54,54,51,38,50,57,,56
16539,24,70,53,61,79,51,50,39,52,55,,56
16542,21,75,66,62,76,55,50,42,53,56,,56
16543,19,74,35,61,43,49,43,31,49,59,,56
16549,20,74,35,71,71,55,48,33,54,56,,56
16550,17,71,45,64,60,52,39,45,52,58,,56
16554,20,71,40,62,54,54,43,36,57,56,,56
16560,18,63,58,66,64,56,49,39,51,55,,56
16571,19,71,27,75,69,58,44,55,66,52,,56
16577,17,64,28,58,65,56,54,39,47,58,,56
16579,23,90,44,71,48,51,55,32,48,56,,56
16580,19,64,48,58,69,53,48,34,57,62,,56
16589,20,76,41,51,65,62,43,52,50,52,,56
16600,22,60,38,58,53,52,46,31,48,57,,56
16602,23,84,29,60,67,51,45,34,53,55,,56
16606,19,72,51,46,55,54,57,38,51,63,,56
16607,25,70,26,54,68,52,47,29,63,62,,56
16618,21,70,31,77,74,52,47,25,55,60,,56
16622,18,75,32,61,76,55,47,45,64,51,,56
16632,20,79,29,75,72,54,51,29,52,61,,56
16639,20,56,42,58,56,52,49,31,48,61,,56
16648,20,65,40,62,52,55,56,40,56,57,,56
16649,20,85,62,72,54,52,49,35,54,55,,56
16650,17,77,28,86,89,57,51,40,58,58,,56
16652,21,54,50,51,50,53,48,26,50,58,,56
16655,20,73,32,72,76,52,46,37,52,59,,56
16660,18,72,32,66,71,52,50,38,55,55,,56
16664,23,64,30,62,53,65,47,63,62,53,,56
16668,22,78,70,81,84,59,50,57,65,53,,56
16679,19,72,43,64,60,57,57,50,57,52,,56
16684,19,72,35,53,65,49,42,31,52,62,,56
16686,17,76,28,69,67,52,49,27,43,57,,56
16688,20,64,33,71,68,62,48,59,57,58,,56
16700,21,43,35,56,90,48,42,29,50,63,,55
16702,17,66,30,73,58,53,50,31,52,56,,55
16708,24,69,32,60,75,51,48,32,53,56,,55
16710,19,72,44,60,68,49,44,11,53,57,,55
16713,24,65,53,66,72,56,54,39,53,56,,55
16715,20,52,53,45,43,51,50,28,45,58,,55
16717,20,67,31,57,67,57,48,32,51,61,,55
16722,18,45,54,45,56,54,45,31,52,58,,55
16723,24,52,28,56,73,44,52,32,51,63,,55
16724,18,74,61,69,67,52,49,58,55,56,,55
16738,18,73,33,69,80,52,45,31,45,57,,55
16761,17,68,35,74,80,59,46,32,61,58,,55
16762,26,52,46,52,40,48,58,27,49,62,,55
16764,17,68,34,59,64,52,48,42,51,55,,55
16790,19,84,44,58,69,56,46,34,57,55,,55
16791,18,77,40,59,63,44,52,33,48,57,,55
16802,18,72,28,71,76,50,47,32,57,60,,55
16803,19,56,30,58,51,53,50,28,46,53,,55
16809,17,71,36,63,52,55,50,45,60,48,,55
16814,23,67,54,54,58,54,43,26,51,55,,55
16817,23,62,51,53,45,54,47,25,47,54,,55
16821,19,52,29,59,55,51,44,31,47,63,,55
16823,23,69,44,76,74,58,55,39,61,54,,55
16831,18,83,30,74,72,55,44,32,63,54,,55
16840,18,68,28,54,70,49,43,30,42,61,,55
16842,17,69,34,65,76,55,48,30,49,57,,55
16851,22,73,38,74,68,54,45,51,60,55,,55
16854,26,63,27,59,65,54,43,32,53,58,,55
16862,20,84,34,62,81,52,50,46,58,49,,55
16863,19,75,28,72,46,52,47,32,54,57,,55
16864,20,68,57,48,65,49,44,32,39,58,,55
16874,20,76,54,70,59,52,49,33,55,57,,55
16884,26,86,33,56,77,48,44,25,49,57,,55
16897,18,78,34,62,68,46,47,26,42,62,,55
16902,19,57,38,65,60,54,58,34,56,57,,55
16903,25,72,30,75,77,44,41,32,48,65,,55
16909,26,69,58,55,53,49,52,29,45,59,,55
16915,19,77,42,65,67,54,56,41,57,55,,55
16920,20,77,48,80,81,51,50,27,55,60,,55
16944,18,46,61,53,69,61,56,35,55,54,,55
16946,21,77,64,69,77,52,51,42,58,54,,55
16947,18,64,47,66,57,56,51,53,55,59,,55
16950,20,60,30,76,70,52,47,33,47,55,,55
16953,24,61,39,66,63,51,46,52,55,53,,55
16957,17,68,47,58,70,47,49,33,51,59,,55
16961,20,72,63,61,55,47,51,32,48,55,,55
16962,19,54,34,58,79,48,53,31,52,59,,55
16965,20,83,36,83,73,56,46,44,55,58,,55
16966,20,69,37,57,64,58,50,48,57,58,,55
16967,21,74,40,79,61,54,43,46,59,57,,55
16969,20,70,28,57,54,53,49,30,49,57,,55
16970,21,86,44,80,87,60,46,57,58,49,,55
16975,20,73,32,56,68,49,54,33,52,58,,55
16978,23,36,50,62,49,49,52,29,47,60,,55
16991,18,76,26,55,59,53,45,28,51,53,,54
16992,21,72,65,51,56,50,54,31,50,50,,54
16993,20,50,29,59,60,47,48,28,49,59,,54
17003,17,57,34,63,68,50,50,32,49,58,,54
17008,17,74,24,74,67,54,44,39,57,54,,54
17013,19,78,49,81,65,56,50,39,58,55,,54
17016,20,67,42,70,70,54,44,34,49,51,,54
17020,19,70,26,72,72,53,46,27,46,56,,54
17025,16,72,29,70,68,56,43,27,61,60,,54
17034,19,86,31,72,71,44,45,28,46,55,,54
17040,27,67,61,69,65,57,41,41,55,46,,54
17051,21,59,25,61,58,51,44,34,55,58,,54
17052,19,44,45,46,31,57,45,36,56,58,,54
17075,19,67,31,65,69,52,47,32,51,55,,54
17078,20,67,33,52,61,53,43,53,51,57,,54
17085,24,52,32,56,63,45,40,30,47,66,,54
17094,24,49,45,49,41,47,47,27,46,58,,54
17096,23,68,30,57,75,51,51,33,54,56,,54
17103,18,77,32,79,74,53,42,33,55,52,,54
17109,24,61,56,54,66,53,45,45,49,58,,54
17114,21,70,29,62,70,45,46,33,61,56,,54
17124,22,74,34,68,83,48,44,26,62,55,,54
17126,22,71,38,58,49,44,44,33,48,53,,54
17131,18,77,33,80,60,49,51,31,52,56,,54
17133,19,66,29,55,63,51,47,28,49,56,,54
17134,20,52,55,56,60,53,46,27,42,59,,54
17140,19,63,50,58,54,49,48,37,51,53,,54
17144,18,71,33,57,62,52,49,29,49,55,,54
17146,19,53,33,59,59,52,46,25,47,65,,54
17152,19,57,26,53,58,52,44,28,52,56,,54
17160,20,62,35,57,63,51,49,31,49,62,,54
17167,18,67,49,52,56,51,48,24,48,55,,54
17169,18,81,31,55,58,49,48,50,49,51,,54
17171,25,70,28,61,76,49,52,49,56,61,,54
17177,20,57,27,60,60,51,51,33,49,59,,54
17182,19,67,29,56,70,54,57,38,52,61,,54
17190,18,72,33,57,39,45,46,30,59,51,,54
17192,17,53,34,57,58,52,48,31,59,59,,54
17200,21,74,30,53,57,51,51,32,52,56,,54
17205,21,77,35,58,61,47,49,44,44,56,,54
17218,20,62,48,59,58,53,50,31,52,50,,54
17232,18,64,30,74,82,56,44,51,59,46,,54
17233,21,57,40,53,42,48,43,31,52,53,,54
17243,20,61,47,62,61,49,42,23,50,57,,53
17247,19,75,66,71,70,49,45,35,61,54,,53
17252,19,56,21,66,67,50,39,27,52,55,,53
17269,18,61,48,63,62,48,44,24,46,54,,53
17271,20,62,31,75,76,54,46,26,54,53,,53
17274,18,49,35,57,66,50,49,29,43,57,,53
17276,20,54,32,59,59,50,45,33,51,53,,53
17284,21,76,47,82,78,45,51,49,55,47,,53
17290,17,86,28,90,82,49,37,26,53,55,,53
17301,21,59,34,74,71,51,44,37,51,56,,53
17307,17,66,28,56,70,49,42,43,49,55,,53
17310,19,82,28,61,57,47,42,30,42,56,,53
17316,28,36,32,51,54,48,50,30,52,62,,53
17321,23,70,31,55,60,53,49,36,48,48,,53
17344,25,48,28,61,73,49,49,29,51,62,,53
17350,18,78,33,74,74,51,45,48,63,52,,53
17352,17,59,44,64,62,52,52,34,50,52,,53
17358,24,63,47,40,45,45,36,21,46,53,,53
17359,20,53,57,48,45,44,41,25,46,58,,53
17362,20,77,45,56,57,45,42,31,47,59,,53
17368,18,63,26,57,58,42,51,32,48,53,,53
17374,21,77,31,77,68,53,42,31,51,55,,53
17375,19,70,51,57,56,50,49,35,47,48,,53
17382,18,70,40,58,70,47,59,45,51,44,,53
17388,18,67,30,59,64,44,50,31,57,60,,53
17390,19,67,27,60,73,52,47,33,67,54,,53
17393,24,76,30,61,56,47,45,53,49,55,,53
17394,19,42,47,49,54,45,48,30,40,53,,53
17395,18,70,32,59,62,44,50,46,40,55,,53
17398,21,64,29,56,79,50,57,39,51,60,,53
17401,18,63,28,56,63,51,44,30,53,51,,53
17403,22,51,52,48,38,50,48,37,47,55,,53
17411,18,63,22,60,56,53,41,39,51,54,,53
17423,18,73,42,70,73,49,48,36,46,53,,53
17425,22,74,25,63,75,46,43,25,52,55,,53
17431,19,46,34,59,69,52,48,30,48,63,,53
17435,18,73,32,75,62,44,46,34,42,53,,53
17436,19,75,30,79,64,50,49,39,52,52,,53
17445,17,68,33,60,59,49,49,36,43,53,,53
17453,20,53,30,58,54,49,49,29,47,56,,53
17459,20,53,28,52,60,46,46,30,43,61,,53
17464,17,63,27,57,71,45,41,26,46,58,,53
17466,18,66,25,68,59,43,54,32,46,58,,52
17474,20,56,30,62,77,49,43,29,46,59,,52
17476,21,76,29,82,80,47,44,25,49,54,,52
17486,20,49,33,58,61,47,45,29,47,57,,52
17490,18,69,25,56,68,43,49,30,51,55,,52
17492,22,66,39,57,58,43,45,35,53,56,,52
17503,19,64,26,60,71,46,49,31,40,57,,52
17525,29,55,69,54,61,54,51,54,51,44,,52
17533,20,50,29,51,50,50,49,28,39,62,,52
17539,18,62,53,51,54,46,46,22,43,51,,52
17556,19,61,32,68,48,58,48,45,64,49,,52
17570,19,62,40,61,67,54,56,39,45,43,,52
17591,19,49,50,45,57,49,48,44,43,59,,52
17601,19,55,28,58,60,48,47,25,52,56,,52
17619,17,61,35,54,74,52,51,29,51,54,,52
17631,18,70,29,67,71,56,49,29,52,53,,52
17638,17,54,33,57,74,51,47,31,53,51,,52
17640,18,47,30,52,45,52,45,29,49,57,,51
17657,17,69,27,72,68,50,43,33,46,55,,51
17663,20,50,29,56,62,49,42,25,45,55,,51
17666,19,57,51,61,79,42,38,41,56,52,,51
17680,22,56,46,56,54,43,47,31,51,55,,51
17688,19,59,25,57,80,53,44,31,49,50,,51
17695,24,69,33,60,73,40,45,34,53,57,,51
17705,22,65,48,64,74,50,51,28,50,55,,51
17716,17,71,47,67,70,52,49,43,51,35,,51
17718,17,52,44,74,75,59,53,44,51,43,,51
17722,22,52,28,53,64,43,43,31,40,59,,51
17730,19,51,43,67,66,56,52,43,58,42,,51
17739,20,78,27,59,64,41,46,34,52,55,,51
17749,21,61,29,56,63,43,46,25,50,54,,51
17754,20,68,35,54,83,45,47,35,46,52,,51
17779,18,74,28,78,82,42,40,45,51,37,,50
17795,24,75,31,59,75,45,42,38,42,49,,50
17799,18,60,50,48,55,41,41,25,41,52,,50
17800,17,61,21,75,72,49,44,33,57,58,,50
17803,17,76,31,67,82,48,49,31,55,53,,50
17809,18,63,40,70,75,53,42,45,63,50,,50
17821,17,60,26,54,69,51,47,45,51,50,,50
17823,20,61,28,59,59,40,42,31,44,52,,50
17827,18,52,35,63,63,49,43,34,40,60,,50
17829,18,64,60,68,63,43,47,21,39,51,,50
17840,18,68,31,78,90,52,40,47,54,50,,50
17841,18,70,24,61,67,48,53,33,46,50,,50
17845,19,46,48,50,50,40,48,23,42,50,,50
17850,18,74,34,59,76,45,40,32,46,50,,50
17860,18,58,25,59,76,49,43,44,52,46,,50
17861,18,69,26,71,77,48,48,32,43,51,,50
17877,17,80,33,78,67,52,45,43,57,33,,50
17878,19,72,28,83,86,46,43,31,55,53,,50
17881,19,69,34,70,64,40,43,30,44,55,,50
17884,17,69,31,62,72,49,43,28,51,55,,50
17885,19,57,30,58,52,42,46,47,38,51,,49
17939,17,67,29,58,67,48,50,30,47,50,,48
17944,18,70,32,69,53,42,50,36,47,48,,48
17948,17,54,25,54,55,44,49,32,41,52,,48
17959,18,69,52,54,72,45,47,34,43,47,,47
17969,18,62,27,69,71,46,42,32,51,50,,47
17971,18,51,33,51,69,44,44,28,47,59,,47
17978,17,66,26,60,77,41,50,28,37,47,,46
17980,18,48,52,49,47,32,33,19,23,20,,46
